Time (Days),Gas Volume,Oil Volume,Water Volume ,Gas Production,Oil Production
6/1/10,0.13099,,1.9,2099.13331,
6/2/10,0.09209,,3.34,2099.2254,
6/3/10,0.14352,,0.58,2099.36892,
6/4/10,0.07074,,1.46,2099.43966,
6/5/10,0.15135,,0.57,2099.59101,
6/6/10,0.0813,,3.21,2099.67231,
6/7/10,0.13822,,2.32,2099.81053,
6/8/10,0.137,,0.58,2099.94753,
6/9/10,0.14222,,1.02,2100.08975,
6/10/10,0.06887,,1.6,2100.15862,
6/11/10,0.14943,,0.87,2100.30805,
6/12/10,0.09088,,2.62,2100.39893,
6/13/10,0.13057,,0.57,2100.5295,
6/14/10,0.13767,,2.92,2100.66717,
6/15/10,0.07698,,2.03,2100.74415,
6/16/10,0.14394,,1.31,2100.88809,
6/17/10,0.07767,,2.77,2100.96576,
6/18/10,0.15592,,0.28,2101.12168,
6/19/10,0.07538,,2.62,2101.19706,
6/20/10,0.08413,,1.31,2101.28119,
6/21/10,0.16931,,2.03,2101.4505,
6/22/10,0.14866,,1.31,2101.59916,
6/23/10,0.0862,,1.31,2101.68536,
6/24/10,0.07651,,2,2101.76187,
6/25/10,0.15622,,1.44,2101.91809,
6/26/10,0.09878,,2.03,2102.01687,
6/27/10,0.15424,,1.6,2102.17111,
6/28/10,0.07917,,2.47,2102.25028,
6/29/10,0.15521,,1.59,2102.40549,
6/30/10,0.08251,,1.02,2102.488,
7/1/10,0.07597,,1.75,2102.56397,
7/2/10,0.14218,,1.31,2102.70615,
7/3/10,0.07657,,8.15,2102.78272,
7/4/10,0.15398,,19.24,2102.9367,
7/5/10,0.07826,,1,2103.01496,
7/6/10,0.16425,,1.16,2103.17921,
7/7/10,0.07481,,2.9,2103.25402,
7/8/10,0.07808,,1.02,2103.3321,
7/9/10,0.15451,,1.75,2103.48661,
7/10/10,0.07758,,2.47,2103.56419,
7/11/10,0.15664,,1.16,2103.72083,
7/12/10,0.07765,,2.03,2103.79848,
7/13/10,0.1565,,1.6,2103.95498,
7/14/10,0.07719,,1.74,2104.03217,
7/15/10,0.10826,,1.17,2104.14043,
7/16/10,0.11925,,1.45,2104.25968,
7/17/10,0.08499,,2.33,2104.34467,
7/18/10,0.14082,,1.31,2104.48549,
7/19/10,0.07829,,1.75,2104.56378,
7/20/10,0.14752,,0.87,2104.7113,
7/21/10,0.07456,,1.75,2104.78586,
7/22/10,0.12512,,1.01,2104.91098,
7/23/10,0.1419,,1.9,2105.05288,
7/24/10,0.0771,,2,2105.12998,
7/25/10,0.14095,,2,2105.27093,
7/26/10,0.08204,,2.18,2105.35297,
7/27/10,0.1506,,0.58,2105.50357,
7/28/10,0.13301,,0,2105.63658,
7/29/10,0.10044,,2,2105.73702,
7/30/10,0.14671,,11.93,2105.88373,
7/31/10,0.08647,,2.9,2105.9702,
8/1/10,0.1411,,0.59,2106.1113,
8/2/10,0.07288,,2.46,2106.18418,
8/3/10,0.13766,,0.29,2106.32184,
8/4/10,0.12394,,1.89,2106.44578,
8/5/10,0.13286,,1.46,2106.57864,
8/6/10,0.0778,,2.62,2106.65644,
8/7/10,0.12515,,8.01,2106.78159,
8/8/10,0.13843,,0,2106.92002,
8/9/10,0.13441,,12.54,2107.05443,
8/10/10,0.13677,,1.45,2107.1912,
8/11/10,0.09037,,1.31,2107.28157,
8/12/10,0.11809,,1.89,2107.39966,
8/13/10,0.15173,,1.75,2107.55139,
8/14/10,0.14677,,1.75,2107.69816,
8/15/10,0.0728,,2.48,2107.77096,
8/16/10,0.14296,,1.15,2107.91392,
8/17/10,0.12176,,1.45,2108.03568,
8/18/10,0.14907,,1.75,2108.18475,
8/19/10,0.06683,,4,2108.25158,
8/20/10,0.13153,,1.75,2108.38311,
8/21/10,0.13232,,0,2108.51543,
8/22/10,0.13004,,2.18,2108.64547,
8/23/10,0.13309,,2.03,2108.77856,
8/24/10,0.07036,,1.9,2108.84892,
8/25/10,0.12868,,1.01,2108.9776,
8/26/10,0.13107,,1.75,2109.10867,
8/27/10,0.13749,,1.74,2109.24616,
8/28/10,0.06773,,2.03,2109.31389,
8/29/10,0.13711,,1.17,2109.451,
8/30/10,0.13745,,2.03,2109.58845,
8/31/10,0.06752,,2.34,2109.65597,
9/1/10,0.13722,,1.02,2109.79319,
9/2/10,0.13642,,2.03,2109.92961,
9/3/10,0.06788,,1.59,2109.99749,
9/4/10,0.13545,,1.02,2110.13294,
9/5/10,0.10251,,2,2110.23545,
9/6/10,0.1034,,2,2110.33885,
9/7/10,0.1379,,2,2110.47675,
9/8/10,0.06962,,2,2110.54637,
9/9/10,0.1444,,1,2110.69077,
9/10/10,0.06909,,2.62,2110.75986,
9/11/10,0.14373,,1.16,2110.90359,
9/12/10,0.13806,,2.18,2111.04165,
9/13/10,0.06947,,0.72,2111.11112,
9/14/10,0.14004,,0.57,2111.25116,
9/15/10,0.06968,,17.63,2111.32084,
9/16/10,0.14133,,1.46,2111.46217,
9/17/10,0.10248,,6,2111.56465,
9/18/10,0.10515,,0.71,2111.6698,
9/19/10,0.13982,,8,2111.80962,
9/20/10,0.06892,,8,2111.87854,
9/21/10,0.14147,,16.31,2112.02001,
9/22/10,0.11916,,1.75,2112.13917,
9/23/10,0.09402,,0.87,2112.23319,
9/24/10,0.1431,,1.46,2112.37629,
9/25/10,0.07071,,2.77,2112.447,
9/26/10,0.13447,,0.87,2112.58147,
9/27/10,0.12561,,2.32,2112.70708,
9/28/10,0.07649,,2.04,2112.78357,
9/29/10,0.11716,,2.03,2112.90073,
9/30/10,0.14115,,1.02,2113.04188,
10/1/10,0.1274,,2.18,2113.16928,
10/2/10,0.0871,,2.46,2113.25638,
10/3/10,0.13862,,1.16,2113.395,
10/4/10,0.09646,,2.18,2113.49146,
10/5/10,0.1127,,2.18,2113.60416,
10/6/10,0.1384,,1.31,2113.74256,
10/7/10,0.06803,,6.84,2113.81059,
10/8/10,0.13774,,1.16,2113.94833,
10/9/10,0.13674,,1.75,2114.08507,
10/10/10,0.06746,,2.03,2114.15253,
10/11/10,0.13409,,1.17,2114.28662,
10/12/10,0.14168,,2.32,2114.4283,
10/13/10,0.06778,,2.18,2114.49608,
10/14/10,0.13933,,0.87,2114.63541,
10/15/10,0.12728,,2.46,2114.76269,
10/16/10,0.07597,,1.9,2114.83866,
10/17/10,0.12291,,1.01,2114.96157,
10/18/10,0.14635,,2.32,2115.10792,
10/19/10,0.07032,,2.32,2115.17824,
10/20/10,0.14216,,1.17,2115.3204,
10/21/10,0.14046,,2.18,2115.46086,
10/22/10,0.13995,,1.01,2115.60081,
10/23/10,0.06918,,1.01,2115.66999,
10/24/10,0.09741,,12.52,2115.7674,
10/25/10,0.04697,,0,2115.81437,
10/26/10,0.07007,,0.15,2115.88444,
10/27/10,0.06804,,0,2115.95248,
10/28/10,0.14805,,3.2,2116.10053,
10/29/10,0.12099,,0.43,2116.22152,
10/30/10,0.11169,,2.76,2116.33321,
10/31/10,0.03835,,0.59,2116.37156,
11/1/10,0.10348,,0,2116.47504,
11/2/10,0.07888,,1.31,2116.55392,
11/3/10,0.10488,,0.15,2116.6588,
11/4/10,0.12904,,2.61,2116.78784,
11/5/10,0.09284,,10.18,2116.88068,
11/6/10,0.13224,,2.92,2117.01292,
11/7/10,0.14022,,15.59,2117.15314,
11/8/10,0.15492,,2.62,2117.30806,
11/9/10,0.06911,,2.03,2117.37717,
11/10/10,0.14606,,1.02,2117.52323,
11/11/10,0.08984,,2.47,2117.61307,
11/12/10,0.11575,,1.59,2117.72882,
11/13/10,0.11094,,1.02,2117.83976,
11/14/10,0.07016,,1.75,2117.90992,
11/15/10,0.15507,,2.03,2118.06499,
11/16/10,0.09789,,2.04,2118.16288,
11/17/10,0.09826,,1.45,2118.26114,
11/18/10,0.0811,,0.87,2118.34224,
11/19/10,0.11374,,1.61,2118.45598,
11/20/10,0.11249,,1.15,2118.56847,
11/21/10,0.1378,,1.9,2118.70627,
11/22/10,0.08759,,15.58,2118.79386,
11/23/10,0.08644,,0.58,2118.8803,
11/24/10,0.14445,,1.9,2119.02475,
11/25/10,0.10689,,3.19,2119.13164,
11/26/10,0.12103,,1.9,2119.25267,
11/27/10,0.13019,,2.33,2119.38286,
11/28/10,0.07278,,2.61,2119.45564,
11/29/10,0.14163,,36.14,2119.59727,
11/30/10,0.06934,,50.99,2119.66661,
12/1/10,0.14181,,43.7,2119.80842,
12/2/10,0.12466,,2.34,2119.93308,
12/3/10,0.08082,,2.04,2120.0139,
12/4/10,0.12994,,0.71,2120.14384,
12/5/10,0.05739,,1.89,2120.20123,
12/6/10,0.10907,,13.26,2120.3103,
12/7/10,0.12556,,16.31,2120.43586,
12/8/10,0.1249,,3.64,2120.56076,
12/9/10,0.05939,,1.45,2120.62015,
12/10/10,0.09399,,0.14,2120.71414,
12/11/10,0.10958,,1.75,2120.82372,
12/12/10,0.12547,,2.32,2120.94919,
12/13/10,0.11191,,0,2121.0611,
12/14/10,0.11646,,1.6,2121.17756,
12/15/10,0.07443,,3.5,2121.25199,
12/16/10,0.07443,,1.6,2121.32642,
12/17/10,0.07226,,2.76,2121.39868,
12/18/10,0.14199,,2.61,2121.54067,
12/19/10,0.06805,,0.88,2121.60872,
12/20/10,0.14185,,1.31,2121.75057,
12/21/10,0.07036,,2.47,2121.82093,
12/22/10,0.14021,,1,2121.96114,
12/23/10,0.12223,,1.9,2122.08337,
12/24/10,0.09359,,1.15,2122.17696,
12/25/10,0.09183,,1.6,2122.26879,
12/26/10,0.12207,,0.57,2122.39086,
12/27/10,0.08389,,1.01,2122.47475,
12/28/10,0.0741,,0.87,2122.54885,
12/29/10,0.09387,,0,2122.64272,
12/30/10,0.1281,,2.76,2122.77082,
12/31/10,0.12936,,2.18,2122.90018,
1/1/11,0.13936,,1.45,2123.03954,
1/2/11,0.06966,,2.48,2123.1092,
1/3/11,0.14043,,0.71,2123.24963,
1/4/11,0.11235,,2.63,2123.36198,
1/5/11,0.02651,,0.42,2123.38849,
1/6/11,0.16441,,0,2123.5529,
1/7/11,0.14218,,0,2123.69508,
1/8/11,0.07072,,0.29,2123.7658,
1/9/11,0.14167,,0,2123.90747,
1/10/11,0.06459,,0.14,2123.97206,
1/11/11,0.14653,,1.01,2124.11859,
1/12/11,0.0699,,0,2124.18849,
1/13/11,0.14285,,0,2124.33134,
